(1.08701,-0.393463),(32473.5,-2552.81)
(0.924565,-0.432445),(28431.9,-2208.33)
(0.843277,-0.488993),(25877,-2066.71)
(1.01209,-0.439923),(29685.3,-2604.04)
(1.04113,-0.533655),(29082.1,-3194.59)
(0.876111,-0.455277),(27032,-2069)
(0.897131,-0.558261),(26267,-2684.52)
(1.03276,-0.452146),(29798.6,-2737.78)
(0.919539,-0.475656),(27461,-2382.61)
(1.00395,-0.459478),(29159.8,-2667.79)
(0.873739,-0.656062),(26440.5,-3787.89)
(1.09188,-0.38787),(32835.1,-2506.57)
(0.867887,-0.594221),(25515.2,-2650.56)
(0.94984,-0.621862),(27482.3,-3456.92)
(1.09145,-0.5821),(30300.7,-3629.96)
(0.982852,-0.532307),(27950.1,-2973.29)
(1.08425,-0.624403),(30155.3,-3761.39)
(0.937704,-0.534657),(27132.4,-2781.68)
(1.00133,-0.615439),(28330.1,-3590.87)
(0.991908,-0.568116),(27981.9,-3230.64)
(1.07926,-0.416445),(31502.4,-2719.3)
(0.93545,-0.535192),(27089,-2773.37)
(1.01736,-0.642995),(29092.4,-3866.31)
(0.839558,-0.594514),(24937.7,-2196.73)
(0.959605,-0.438782),(28851.9,-2388.88)
(1.00256,-0.472828),(28919.9,-2728.9)
(0.989649,-0.494676),(28406,-2791.08)
(1.06896,-0.566992),(29632.1,-3473.87)
(0.945362,-0.478117),(27865.4,-2515.5)
(1.05969,-0.464057),(30140.8,-2893.65)
(1.00318,-0.496753),(28624.3,-2855.42)
(0.879927,-0.447197),(27270.1,-2058.27)
(0.884022,-0.500453),(26507.3,-2320.54)
(1.02243,-0.497726),(28973.5,-2932.44)
(0.979766,-0.550472),(27801.8,-3070.45)
(0.912197,-0.617303),(26638.3,-3274.99)
(0.976598,-0.583267),(27705.4,-3272.92)
(0.943306,-0.434492),(28691.8,-2298.42)
(0.954917,-0.545904),(27373.8,-2933.2)
(0.97114,-0.473152),(28377.1,-2603.62)
(1.0658,-0.50512),(29879,-3115.65)
(1.06396,-0.608318),(29528.2,-3684.53)
(1.04241,-0.462127),(29813.2,-2822.1)
(0.962231,-0.434589),(28997.5,-2380.63)
(0.906062,-0.454442),(27599.3,-2220.78)
(0.887209,-0.572024),(26015.5,-2693)
(0.888438,-0.591049),(25979.3,-2843.69)
(1.02738,-0.590419),(28678.4,-3495.12)
(0.933649,-0.549223),(26976,-2848.56)
(0.862408,-0.386104),(29402,-1937.12)
(0.965087,-0.492503),(28005.8,-2676.75)
(0.93845,-0.569978),(26998.4,-3010.13)
(1.04288,-0.623312),(29210,-3756.62)
(0.996325,-0.608198),(28177.1,-3520.97)
(0.862761,-0.438828),(27123.3,-1925.63)
(0.84825,-0.407692),(27740.5,-1807.2)
(1.03294,-0.588115),(28784.7,-3495.86)
(0.923632,-0.418699),(28825.5,-2142.46)
(0.837821,-0.614527),(24578,-2270.39)
(0.876694,-0.489144),(26510.2,-2229.06)
(1.01106,-0.426392),(30001.9,-2537.84)
(1.07966,-0.439914),(30979.1,-2858.35)
(0.926553,-0.393496),(30015.1,-2026.81)
(0.950492,-0.549591),(27277.5,-2935.28)
(1.05374,-0.418598),(30947.5,-2634.96)
(0.858198,-0.561223),(25572.3,-2383.53)
(0.970871,-0.527489),(27768.3,-2894.59)
(1.06129,-0.526595),(29613.9,-3218.68)
(1.10216,-0.416573),(32119.1,-2870.42)
(0.841067,-0.546356),(25439.2,-2234.35)
(0.90084,-0.618805),(26371.7,-3231.59)
(1.03977,-0.641379),(29438.1,-3903.95)
(0.873199,-0.548997),(25903.5,-2465.78)
(1.02337,-0.413673),(30594.2,-2521.33)
(0.875227,-0.603335),(25651.8,-2824.78)
(0.922825,-0.413665),(28987.4,-2115.99)
(1.18566,-0.432611),(73278.9,-329221)
(1.32134,-0.606449),(73201.5,-333040)
(1.15857,-0.59856),(72765.7,-326509)
(1.12185,-0.545225),(71053.1,-333913)
(1.19841,-0.515956),(72390,-330397)
(1.12457,-0.639412),(71163.6,-285512)
(1.13137,-0.41974),(64209.3,-336061)
(1.33363,-0.545082),(71439.2,-330971)
(1.17467,-0.608838),(69292.8,-328513)
(1.12298,-0.42241),(65116.5,-341620)
(1.18733,-0.449611),(72994.9,-329941)
(1.29533,-0.527991),(71861.9,-330799)
(1.30644,-0.400252),(77987.9,-328145)
(1.12031,-0.412981),(57373.9,-342591)
(1.30803,-0.620854),(70465.4,-334013)
(1.36956,-0.508734),(75286.3,-332418)
(1.17183,-0.615775),(67722.1,-327890)
(1.31499,-0.455071),(72139.1,-330885)
(1.3373,-0.615575),(77093.4,-334436)
(1.20888,-0.468482),(72760.1,-330227)
(1.13415,-0.552692),(73322.7,-332850)
(1.25074,-0.393459),(71091.5,-331183)
(1.12291,-0.638958),(73871.8,-284033)
(1.28044,-0.424739),(73170.9,-329634)
(1.24913,-0.464485),(72526.1,-330355)
(1.31358,-0.406327),(77764.9,-330626)
(1.15554,-0.492024),(73428.7,-329928)
(1.33697,-0.444303),(70657.4,-331823)
(1.25569,-0.517444),(72017.6,-330626)
(1.14658,-0.571917),(75139.4,-330577)
(1.29348,-0.501989),(72019.4,-330651)
(1.22877,-0.484108),(72441.1,-330376)
(1.22657,-0.532261),(72056.7,-330593)
(1.29103,-0.517488),(71926.9,-330731)
(1.15448,-0.554096),(73261.1,-330925)
(1.25965,-0.603197),(71915.2,-330870)
(1.29149,-0.53929),(71816.5,-330842)
(1.17635,-0.401855),(75569.2,-324472)
(1.20358,-0.419506),(74617.5,-329647)
(1.34036,-0.510594),(72473.7,-331031)
(1.15961,-0.597803),(72676.2,-326773)
(1.32387,-0.425525),(73768.4,-332939)
(1.17424,-0.528706),(72524,-330397)
(1.12068,-0.551147),(72022.8,-335208)
(1.21946,-0.496743),(72382.2,-330399)
(1.16533,-0.482034),(73285,-330250)
(1.22656,-0.549841),(71943.5,-330693)
(1.22612,-0.491997),(72380.3,-330401)
(1.20834,-0.501546),(72425.3,-330379)
(1.15646,-0.433695),(71199.3,-330506)
(1.36561,-0.401263),(65692,-356545)
(1.27863,-0.527408),(71891.9,-330748)
(1.37427,-0.580941),(67828.3,-322798)
(1.10592,-0.572988),(81095.2,-344293)
(1.14752,-0.553299),(73388.7,-331383)
(1.14324,-0.412863),(64595.6,-328883)
(1.30161,-0.60308),(71536.1,-332100)
(1.22915,-0.415808),(73699.2,-330912)
(1.34176,-0.597295),(75160.5,-329949)
(1.2572,-0.486231),(72259.2,-330477)
(1.16448,-0.578533),(73219.8,-329383)
(1.23553,-0.468599),(72569.9,-330335)
(1.37114,-0.518601),(74071.5,-334053)
(1.13243,-0.64105),(61051.4,-293984)
(1.24846,-0.410692),(72516.7,-330603)
(1.21213,-0.603875),(71415.4,-331783)
(1.28173,-0.544096),(71814.4,-330848)
(1.22872,-0.386876),(74728,-334788)
(1.27675,-0.589757),(71628.1,-331114)
(1.27946,-0.509312),(71997.2,-330655)
(1.21786,-0.61266),(71894.1,-332412)
(1.31151,-0.466234),(72092.4,-330640)
(1.21771,-0.395452),(76394.3,-332578)
(1.24998,-0.403611),(72083.7,-330734)
(1.29439,-0.471632),(72242.1,-330557)
(1.31288,-0.521226),(71908.1,-330843)
(1.35111,-0.589092),(73873.3,-327607)
(1.10747,-0.63141),(107819,-283476)
(1.13988,-0.554589),(73624.2,-332146)
(1.11241,-0.523502),(68203.7,-328512)
(1.21771,-0.397083),(76187.4,-332319)
(1.19301,-0.649943),(66180.6,-343305)
(1.33885,-0.532936),(71647.7,-331324)
(1.14765,-0.525926),(72338.8,-330342)
(1.293,-0.483495),(72140.9,-330571)
(1.16743,-0.561496),(72959.2,-330318)
(1.11345,-0.510103),(70987.8,-325572)
(1.2237,-0.504716),(72282.3,-330450)
(1.17628,-0.489351),(72927.6,-330229)
(1.2269,-0.390871),(74954.5,-333881)
(1.21607,-0.574607),(71781.6,-330840)
(1.26411,-0.593336),(71759,-330989)
(1.35784,-0.64149),(95963.4,-348322)
(1.23009,-0.502325),(72261.2,-330462)
(1.14096,-0.440385),(71978.1,-333648)
(1.23775,-0.431871),(73037,-330404)
(1.16795,-0.39468),(75121.2,-320363)
(1.21231,-0.557744),(71956.8,-330642)
(1.17521,-0.630855),(63180.8,-330646)
(1.35729,-0.573157),(70412.4,-327976)
(1.22789,-0.417992),(73710.6,-330792)
(1.14546,-0.420348),(67282,-330522)
(1.15795,-0.618945),(67630.1,-322935)
(1.27727,-0.413093),(73047.2,-328906)
(1.283,-0.528222),(71879.3,-330765)
(1.17675,-0.593311),(71379.2,-329168)
(1.11357,-0.645772),(79934.1,-259594)
(1.35675,-0.546922),(70116.7,-331647)
(1.20823,-0.591647),(71446.6,-331096)
(1.15921,-0.431065),(71173.8,-329893)
(1.29325,-0.434864),(73225.7,-330304)
(1.20222,-0.632124),(70063.7,-335880)
(1.22564,-0.5296),(72080.3,-330575)
(1.28803,-0.504359),(72012.1,-330652)
(1.28191,-0.439541),(72887.4,-330179)
(1.27369,-0.586663),(71674.7,-331074)
(1.24272,-0.574699),(71833.9,-330960)
(1.10693,-0.502785),(72679.5,-322502)
(1.332,-0.620572),(75619.7,-336339)
(1.3233,-0.608618),(73507.4,-333381)
(1.23624,-0.468619),(72564.6,-330337)
(1.11824,-0.465267),(80426,-331811)
(1.28133,-0.600953),(71390.3,-331197)
(1.36966,-0.534111),(70902.2,-334334)
(1.28385,-0.425317),(73302.2,-329684)
(1.15956,-0.47299),(73557.6,-330485)
(1.2864,-0.566996),(71762.1,-331018)
(1.18918,-0.590424),(71272.6,-330204)
(1.22388,-0.508884),(72246.5,-330469)
(1.10721,-0.53493),(66020.7,-332419)
(1.22179,-0.401145),(75162.4,-332015)
(1.22269,-0.650005),(78826.5,-337052)
(1.37134,-0.491172),(76241.8,-328787)
(1.27271,-0.645591),(70406,-325829)
(1.27338,-0.535643),(71863,-330779)
(1.18772,-0.523154),(72435.9,-330387)
(1.31569,-0.42435),(74320.1,-331837)
(1.1792,-0.437307),(72870.5,-329474)
(1.26586,-0.470972),(72376.6,-330429)
(1.37687,-0.422127),(51826.4,-337260)
(1.31625,-0.59719),(72587.1,-332017)
(1.19871,-0.624217),(69465.4,-333885)
(1.12866,-0.402653),(52617.8,-330792)
(1.26798,-0.617157),(71615.9,-330317)
(1.2183,-0.620978),(72342.7,-333205)
(1.3331,-0.454526),(71158.1,-330869)
(1.28705,-0.514493),(71950,-330703)
(1.24949,-0.573558),(71819.2,-330953)
(1.17997,-0.600531),(70489.3,-329383)
(1.25386,-0.602842),(72057.9,-330944)
(1.30859,-0.514646),(71953,-330773)
(1.1563,-0.514147),(72690.1,-330037)
(1.18423,-0.500868),(72674.9,-330272)
(1.2223,-0.417566),(74056.1,-330703)
(1.21907,-0.410964),(74684.3,-330951)
(1.23698,-0.596537),(72033.5,-331252)
(1.1098,-0.49952),(73996.5,-323338)
(1.19681,-0.432756),(73621.8,-329546)
(1.22409,-0.473776),(72588.8,-330314)
(1.13522,-0.443137),(73102.2,-334865)
(1.15566,-0.565223),(73782.7,-330497)
(1.17781,-0.455176),(72918.8,-330183)
(1.11324,-0.470773),(81798.9,-329413)
(1.35841,-0.553191),(69570.9,-331024)
(1.24631,-0.524465),(72009.8,-330631)
(1.27775,-0.629927),(70198.4,-329504)
(1.31524,-0.582661),(72245.3,-331182)
(1.12917,-0.546528),(72154.6,-333040)
(1.13903,-0.58641),(78101.4,-328690)
(1.30179,-0.408677),(75873,-329004)
(1.20445,-0.387083),(80727.9,-331818)
(1.32628,-0.462919),(71677.8,-330596)
(1.11872,-0.604901),(92145,-322136)
(1.12391,-0.644253),(65331.6,-278602)
(1.17493,-0.507092),(72709.3,-330224)
(1.14654,-0.546299),(72890.9,-331340)
(1.3602,-0.544097),(70036.9,-332206)
(1.30463,-0.510705),(71971.1,-330730)
(1.18414,-0.630355),(65396.3,-333272)
(1.18001,-0.534754),(72463.3,-330431)
(1.25726,-0.548219),(71849,-330806)
(1.29871,-0.56588),(71806.4,-331012)
(1.21566,-0.432084),(73598.6,-330159)
(1.23233,-0.44967),(72862.6,-330285)
(1.24322,-0.505654),(72159.4,-330525)
(1.14293,-0.606318),(76151.9,-321826)
(1.22849,-0.579601),(71814.4,-331008)
(1.3134,-0.438006),(72946.5,-331345)
(1.32173,-0.431402),(73135.1,-332296)
(1.24757,-0.533597),(71949.7,-330686)
(1.11546,-0.39344),(32553.3,-336181)
(1.23845,-0.412766),(73116.5,-330975)
(1.21373,-0.405973),(75610.9,-330963)
(1.21231,-0.488425),(72515.2,-330338)
(1.15851,-0.654441),(40943.4,-327591)
(1.1256,-0.634014),(75785,-293023)
(1.16826,-0.640106),(57054.3,-329744)
(1.30366,-0.612803),(71032.7,-332811)
(1.33828,-0.641726),(76647.5,-348231)
(1.32259,-0.60983),(73389.7,-333586)
(1.2583,-0.544731),(71860.2,-330788)
(1.13243,-0.541125),(71871.6,-332059)
(1.23066,-0.408525),(73772.6,-331403)
(1.30558,-0.563588),(71823.1,-330958)
(1.21696,-0.614182),(71877.5,-332569)
(1.33918,-0.62354),(78496.6,-337319)
(1.2592,-0.426009),(72701.1,-330051)
(1.37648,-0.420256),(51760.4,-339106)
(1.24091,-0.504959),(72177,-330513)
(1.10709,-0.570217),(79147.5,-343433)
(1.17554,-0.545688),(72548.8,-330462)
(1.32398,-0.630144),(71987.5,-338784)
(1.3405,-0.583655),(72971.1,-329486)
(1.28018,-0.449816),(72654.7,-330336)
(1.12261,-0.511668),(71661.1,-327592)
(1.28561,-0.465008),(72381.7,-330492)
(1.27176,-0.625271),(71172.6,-329716)
(1.35178,-0.50992),(73097.9,-331342)
(1.21759,-0.526161),(72157.1,-330523)
(1.21223,-0.54354),(72072.5,-330572)
(1.12327,-0.576803),(80195.1,-334608)
(1.10694,-0.530564),(65903.6,-330569)
(1.33986,-0.504902),(72559.2,-330794)
(1.26231,-0.636553),(72831.7,-328129)
(1.19889,-0.618502),(69812.5,-332886)
(1.36663,-0.392021),(71961.7,-366884)
(1.37486,-0.57631),(66536.6,-324469)
(1.17694,-0.582838),(72099.3,-329589)
(1.23483,-0.559312),(71867.4,-330805)
(1.36513,-0.485745),(74518.9,-328252)
(1.18299,-0.5409),(72419.9,-330443)
(1.15841,-0.424508),(70458.8,-329012)
(1.19067,-0.581414),(71698.8,-330269)
(1.10894,-0.582495),(87143.4,-340678)
(1.34373,-0.469697),(71455,-329529)
(1.25654,-0.580155),(71803.3,-330991)
(1.32736,-0.407022),(78247.6,-334676)
(1.11221,-0.616809),(101665,-309841)
(1.29267,-0.493985),(72070,-330609)
(1.29334,-0.643528),(65313.4,-330350)
(1.11491,-0.50386),(72762,-325191)
(1.3539,-0.591775),(74515,-326858)
(1.26923,-0.536782),(71867.2,-330774)
(1.11864,-0.633805),(85424.8,-286865)
(1.33233,-0.463112),(71436.3,-330416)
(1.12802,-0.462419),(77368.4,-332499)
(1.36975,-0.43556),(60615.4,-330441)
(1.23548,-0.622431),(73495.1,-331840)
(1.20539,-0.546418),(72109.4,-330539)
(1.1414,-0.403399),(60958.3,-324850)
(1.32134,-0.582285),(72426.9,-330976)
(1.17118,-0.561961),(72790.2,-330269)
(1.3701,-0.506643),(75600.9,-332099)
(1.31099,-0.390573),(81577.7,-326392)
(1.28554,-0.47036),(72308.8,-330510)
(1.32072,-0.648494),(63911.7,-343910)
(1.25576,-0.604033),(72036.9,-330897)
(1.27476,-0.402565),(72468.3,-328049)
(1.32495,-0.507333),(72137.9,-330767)
(1.28295,-0.586448),(71646,-331184)
(1.18927,-0.520374),(72440.6,-330379)
(1.13876,-0.400914),(58505.4,-324140)
(1.10645,-0.516263),(68004.8,-325171)
(1.22906,-0.550067),(71931.7,-330708)
(1.19963,-0.405956),(76470.9,-329251)
(1.35981,-0.583155),(71821.7,-326005)
(1.26839,-0.619869),(71575.3,-330132)
(1.27096,-0.600631),(71599.6,-330962)
(1.23994,-0.573582),(71834.4,-330948)
(1.34643,-0.427711),(69350.2,-335572)
(1.342,-0.504344),(72662.2,-330787)
(1.20983,-0.494861),(72473.6,-330357)
(1.1976,-0.552204),(72150.7,-330492)
(1.1103,-0.44576),(82153.1,-341766)
(1.13949,-0.591084),(78318.4,-327279)
(1.17841,-0.602058),(70324,-329169)
(1.14526,-0.428612),(69314.7,-332055)
(1.34034,-0.614218),(77869.3,-333627)
(1.16101,-0.414923),(70409.6,-326649)
(1.22673,-0.541805),(71993.2,-330645)
(1.14736,-0.570608),(74926.7,-330641)
(1.22618,-0.602165),(71990.7,-331604)
(1.1682,-0.651493),(49420.3,-335033)
(1.12882,-0.502521),(73323.6,-327882)
(1.27032,-0.630455),(71273.3,-329033)
(1.32892,-0.508379),(72196.1,-330812)
(1.3314,-0.634898),(74013.6,-342317)
(1.33705,-0.544337),(71352.6,-331041)
(1.14606,-0.559218),(73953.3,-331445)
(1.35642,-0.630368),(90461,-337801)
(1.26282,-0.57056),(71775.9,-330959)
(1.23628,-0.655307),(82362.6,-331595)
(1.21991,-0.466398),(72714.5,-330263)
(1.21108,-0.436102),(73495.7,-330032)
(1.19095,-0.489024),(72711.2,-330278)
(1.25411,-0.504026),(72120.8,-330553)
(1.17528,-0.419389),(73018.9,-327623)
(1.19679,-0.585201),(71501.8,-330544)
(1.12968,-0.647074),(54586.2,-284941)
(1.31231,-0.434431),(73261.7,-331350)
(1.12981,-0.563894),(75499.9,-333893)
(1.36877,-0.584034),(70378,-323402)
(1.22399,-0.585744),(71778.9,-331113)
(1.31967,-0.410883),(77006.9,-332441)
(1.1616,-0.397833),(71703.9,-320403)
(1.28237,-0.433106),(73052.3,-330004)
(1.17628,-0.500687),(72781.2,-330216)
(1.33901,-0.471581),(71638.4,-329853)
(1.33138,-0.583707),(72819.4,-330426)
(1.17535,-0.578351),(72375.7,-329706)
(1.31458,-0.443089),(72582.1,-331255)
(1.13409,-0.490188),(74706.9,-328748)
(1.13444,-0.423274),(66342.8,-335112)
(1.3038,-0.594663),(71866.7,-331756)
(1.27925,-0.646276),(68258,-326271)
(1.30027,-0.486266),(72095.1,-330585)
(1.29066,-0.622904),(69745.4,-331521)
(1.1952,-0.441194),(73264.2,-329754)
(1.10663,-0.573995),(81720.4,-343756)
(1.12521,-0.470402),(78013,-330648)
(1.22135,-0.629601),(73542.8,-333980)
(1.19061,-0.46932),(72867.4,-330211)
(1.11688,-0.538265),(69175,-332918)
(1.19096,-0.470003),(72860.2,-330215)
(1.21666,-0.607587),(71694.1,-332042)
(1.27956,-0.39267),(72323.6,-326028)
(1.27228,-0.542085),(71837.9,-330813)
(1.19815,-0.482746),(72691.1,-330275)
(1.13114,-0.525855),(71303.7,-330155)
(1.22255,-0.488368),(72440.1,-330373)
(1.23458,-0.587095),(71880.4,-331123)
(1.21987,-0.543985),(72017,-330620)
(1.10979,-0.512771),(69712.6,-325143)
(1.17339,-0.65457),(50991.6,-340799)
(1.31246,-0.598448),(72301.4,-332116)
(1.2558,-0.563554),(71807.5,-330899)
(1.31219,-0.472108),(72058.2,-330577)
(1.27947,-0.586449),(71649.2,-331138)
(1.28246,-0.604823),(71255,-331212)
(1.34955,-0.637174),(86422.9,-345402)
(1.3464,-0.544731),(70962,-331272)
(1.18785,-0.547331),(72329.3,-330443)
(1.11036,-0.407494),(48982.9,-352705)
(1.32861,-0.640069),(71198.8,-344127)
(1.17505,-0.641708),(58660.8,-334024)
(1.15937,-0.477831),(73559.8,-330339)
(1.26566,-0.396918),(71269.2,-328679)
(1.11536,-0.534192),(68543.4,-331852)
(1.25949,-0.471334),(72398.7,-330412)
(1.26815,-0.562737),(71779,-330929)
(1.24009,-0.530773),(71997.4,-330642)
(1.26683,-0.500887),(72094.7,-330577)
(1.24732,-0.399126),(71941.4,-331256)
(1.20128,-0.634363),(69825.4,-336520)
(1.16356,-0.483309),(73331.9,-330220)
(1.25645,-0.446184),(72676.1,-330263)
(1.17985,-0.656752),(55265.5,-345850)
(1.1636,-0.625904),(64076.4,-324999)
(1.15335,-0.412414),(68026.7,-326523)
(1.20539,-0.470076),(72762.6,-330225)
(1.16652,-0.629776),(62337.7,-326648)
(1.28179,-0.431155),(73084.8,-329928)
(1.35255,-0.529582),(71748.5,-332123)
(1.12002,-0.638048),(79066.5,-281884)
(1.34802,-0.503422),(73022.8,-330795)
(1.34957,-0.455789),(69760.1,-329623)
(1.25048,-0.627737),(73602.9,-330177)
(1.18794,-0.554638),(72291,-330414)
(1.22934,-0.557899),(71887.3,-330767)
(1.28513,-0.575574),(71732.3,-331098)
(1.26036,-0.545287),(71852.4,-330798)
(1.21239,-0.617952),(71562.2,-333078)
(1.32664,-0.408225),(77835.1,-334414)
(1.30943,-0.412962),(76008.6,-330518)
(1.12181,-0.479393),(77857.6,-328410)
(1.3236,-0.400758),(80578.6,-333019)
(1.20871,-0.435122),(73556.5,-329965)
(1.17432,-0.493228),(72916.3,-330204)
(1.17781,-0.503262),(72726.3,-330235)
(1.12152,-0.555024),(73077.3,-335569)
(1.15977,-0.464519),(73423.7,-330729)
(1.21586,-0.424682),(73955.2,-330258)
(1.18086,-0.642297),(60968.5,-336638)
(1.18721,-0.523937),(72435.6,-330389)
(1.37741,-0.636616),(116159,-326619)
(1.11964,-0.503817),(72956.3,-326325)
(1.32692,-0.398231),(81980.7,-334185)
(1.23237,-0.428265),(73250.6,-330476)
(1.22173,-0.488105),(72448.5,-330369)
(1.2914,-0.499866),(72035.3,-330636)
(1.26319,-0.568907),(71777.4,-330951)
(1.17566,-0.447053),(72799.4,-330021)
(1.10584,-0.646869),(96616.7,-244416)
(1.12608,-0.470253),(77804.9,-330720)
(1.22472,-0.39406),(75212.9,-333218)
(1.34493,-0.50492),(72806.4,-330849)
(1.31146,-0.431296),(73566.3,-331323)
(1.14161,-0.628264),(67600.4,-311071)
(1.33442,-0.515317),(72190.9,-331043)
(1.16373,-0.396976),(72816.8,-320368)
(1.25781,-0.57871),(71794.1,-330986)
(1.33745,-0.519033),(72147.8,-331196)
(1.19166,-0.509624),(72506.9,-330341)
(1.29847,-0.40156),(76171.5,-327443)
(1.15671,-0.544711),(72815.3,-330815)
(1.33701,-0.424541),(72173.7,-335134)
(1.34527,-0.623696),(81428.5,-336672)
(1.13783,-0.50911),(72713.5,-329079)
(1.21648,-0.454751),(72929.6,-330189)
(1.26133,-0.497194),(72145,-330542)
(1.37393,-0.574335),(66534,-325389)
(1.32754,-0.486001),(72108.4,-330365)
(1.28262,-0.512954),(71967.1,-330683)
(1.15952,-0.610881),(70102,-324677)
(1.24859,-0.579599),(71836.4,-330994)
(1.23206,-0.401909),(73736.4,-332035)
(1.29977,-0.652365),(60594.5,-331518)
(1.12327,-0.615888),(88075.5,-311644)
(1.35466,-0.550659),(70108.8,-331158)
(1.32959,-0.473356),(71825,-330275)
(1.30032,-0.431124),(73562.3,-330521)
(1.20953,-0.454732),(72972,-330132)
(1.14068,-0.49928),(73515.6,-329104)
(1.25959,-0.518529),(71996.1,-330644)
(1.27404,-0.39928),(72156.6,-327748)
(1.17088,-0.656143),(48008.8,-340422)
(1.22054,-0.470474),(72655.3,-330285)
(1.32753,-0.472504),(71831.8,-330346)
(1.24534,-0.403857),(72398.6,-331134)
(1.32796,-0.547536),(71552.3,-330881)
(1.27998,-0.404004),(73099.3,-327835)
(1.15817,-0.428538),(70813.7,-329682)
(1.15787,-0.627191),(63691.1,-321971)
(1.35848,-0.580652),(71451.4,-326657)
(1.24098,-0.522094),(72049.5,-330599)
(1.20927,-0.459266),(72891.7,-330165)
(1.11299,-0.632078),(96359.7,-285335)
(1.14476,-0.50208),(73235.5,-329386)
(1.2176,-0.458496),(72853.4,-330214)
(1.32488,-0.43134),(72894.4,-332627)
(1.18076,-0.408098),(75055.6,-326384)
(1.36636,-0.618905),(89790.7,-324797)
(1.30954,-0.526681),(71857.8,-330851)
(1.22146,-0.534453),(72072.6,-330580)
(1.21698,-0.618697),(72073.1,-333020)
(1.37721,-0.642424),(123628,-334697)
(1.18484,-0.624038),(66893.2,-332014)
(1.17487,-0.52991),(72517.1,-330407)
(1.30404,-0.638772),(66002.6,-334374)
(1.33417,-0.488748),(72264,-330265)
(1.11974,-0.61092),(92014.1,-316388)
(1.37648,-0.525617),(73021,-335859)
(1.22453,-0.51926),(72161.2,-330520)
(1.28252,-0.523424),(71905.6,-330738)
(1.15341,-0.610121),(71629,-323093)
(1.12833,-0.458726),(77070.2,-333334)
(1.11369,-0.440811),(78387,-342949)
(1.24956,-0.483261),(72325.1,-330440)
(1.25938,-0.508108),(72068.3,-330590)
(1.2248,-0.432909),(73358.6,-330331)
(1.14427,-0.418671),(66559.3,-330434)
(1.22927,-0.393197),(74358.6,-333392)
(1.16756,-0.446062),(72603.9,-330304)
(1.15291,-0.404622),(67219.7,-323359)
(1.19668,-0.623636),(69119.4,-333623)
(1.15069,-0.642255),(52480.5,-315525)
(1.32798,-0.648565),(67004.9,-348325)
(1.32,-0.432838),(73091.2,-332047)
(1.29196,-0.607315),(71076.5,-331701)
(1.11642,-0.483107),(78303.9,-326691)
(1.10919,-0.546423),(68295.7,-336756)
(1.37029,-0.62126),(93493,-322595)
(1.18573,-0.471201),(72900.9,-330238)
(1.15072,-0.557984),(73639.7,-331089)
(0.991235,-0.27809),(-14340.3,21179.1)
(0.93701,-0.255013),(-15323.7,21473.2)
(0.907555,-0.162403),(-16115.6,21977.6)
(1.04767,-0.130245),(-14478.2,21578.7)
(0.964782,-0.231511),(-15100,21471.1)
(0.948448,-0.363681),(-13520.7,20908.5)
(1.07431,-0.197544),(-13322.4,21233.5)
(1.04368,-0.333333),(-12790.7,20766.5)
(1.06581,-0.258534),(-13048.2,21016.3)
(1.04503,-0.308116),(-13072.8,20883.5)
(1.00544,-0.231309),(-14494.5,21324.7)
(0.872147,-0.202019),(-16336.3,22047.5)
(0.883941,-0.30937),(-15536.7,21349.8)
(0.988219,-0.136775),(-15348.1,21720.1)
(0.866427,-0.334735),(-15317.6,21333.2)
(1.02148,-0.301933),(-13596.5,20979.3)
(0.84125,-0.221447),(-16737.9,22352.1)
(0.897966,-0.383316),(-13536.2,21043.4)
(0.910625,-0.300535),(-15269.8,21338.1)
(0.880992,-0.299571),(-15718.7,21393.2)
(0.982874,-0.277341),(-14475.7,21210.3)
(1.03069,-0.165049),(-14539.7,21484.3)
(0.970987,-0.171046),(-15359.2,21678.1)
(0.989811,-0.24414),(-14646.5,21327.4)
(0.871021,-0.188868),(-16351,22065.3)
(0.980469,-0.172107),(-15234.9,21638.2)
(0.909692,-0.323583),(-14961.7,21245.1)
(1.10154,-0.339058),(-11014.6,20777.9)
(1.00695,-0.145011),(-15055.5,21645.1)
(1.03087,-0.11713),(-14914.3,21750.8)
(0.982938,-0.3495),(-13482.2,20899.3)
(0.837901,-0.120504),(-17476.8,21550.1)
(0.863042,-0.367228),(-14700.1,21625.2)
(0.882613,-0.307968),(-15576.4,21355.6)
(0.904137,-0.313836),(-15186.3,21298.4)
(0.87647,-0.146082),(-16538.2,22084.5)
(0.923475,-0.160675),(-15945.6,21920.7)
(0.89419,-0.238542),(-16012.9,21744.5)
(0.85301,-0.281736),(-16453.6,21506.8)
(0.869524,-0.168269),(-16422.1,22053)
(1.01623,-0.245164),(-14208.2,21232.5)
(0.898324,-0.181905),(-16137.8,21945.8)
(0.881017,-0.154749),(-16425.6,22060.4)
(1.06977,-0.273471),(-12806.7,20944.4)
(0.925992,-0.131972),(-15982.7,22037.9)
(0.952352,-0.240088),(-15215.6,21482.1)
(1.0196,-0.25804),(-14044.9,21169.1)
(1.10449,-0.246144),(-11799.9,20927.8)
(1.00968,-0.233929),(-14405.6,21299.7)
(0.862102,-0.348838),(-15073.4,21430.4)
(0.873316,-0.380169),(-14274.2,21527.6)
(1.03996,-0.196102),(-14140.1,21339.6)
(1.0215,-0.333301),(-13207.5,20838.3)
